Label,Area,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Scale+AF8-um,Scale+AF8-px
2022092305.tif+AF8-converted.tif:0688+AC0-0856,150089,766.000928580,249.476525288,178.090873426,747.866966780,1,483,675,177.240892341,249.826523754,500,115
2022092306.tif+AF8-converted.tif:0452+AC0-0798,170417,697.572823659,311.052346272,13.786020220,723.135533631,1,449,550,15.150881499,373.767371973,500,115
2022092307.tif+AF8-converted.tif:0577+AC0-0792,141635,725.507345066,248.564379320,0.120385755,714.179249208,1,435,571,178.716275814,250.000000000,500,115
2022092308.tif+AF8-converted.tif:0608+AC0-0929,131656,718.757107523,233.221520521,177.896277034,703.518301112,1,578,585,177.800531900,235.835828216,500,115
2022092309.tif+AF8-converted.tif:0671+AC0-0848,121934,674.986651567,230.006312402,179.650975497,669.036620821,1,514,668,179.400514468,233.000000000,500,115
2022092310.tif+AF8-converted.tif:0549+AC0-0853,127922,706.345663904,230.588729237,1.301525351,689.652811203,1,509,559,2.493161650,229.904300895,500,115
2022092311.tif+AF8-converted.tif:0592+AC0-0916,124103,686.679485473,230.111501163,0.275939107,673.297111237,1,580,595,1.702196782,228.873492477,500,115
2022092312.tif+AF8-converted.tif:0565+AC0-0855,146167,733.706786369,253.651196899,1.006320918,720.136098248,1,495,564,1.113944227,256.000000000,500,115
2022092313.tif+AF8-converted.tif:0562+AC0-0834,118956,654.030195909,231.578731733,0.440911748,645.174395028,1,512,562,1.332219854,232.677954234,500,115
2022092314.tif+AF8-converted.tif:0557+AC0-0872,119032,664.031837562,228.236420177,179.107834348,651.442246097,1,547,556,177.888669374,228.355195182,500,115
2022092315.tif+AF8-converted.tif:0661+AC0-0967,156067,771.786384996,257.468491141,1.009208786,748.561954684,1,593,652,177.779751550,257.191804940,500,115
2022092316.tif+AF8-converted.tif:0650+AC0-1053,128182,694.431655907,235.021531543,1.464325878,686.104948240,1,710,662,1.002156324,237.639505804,500,115
2022092317.tif+AF8-converted.tif:0530+AC0-0986,165692,833.152322761,253.213729210,176.787441793,810.364115691,1,582,458,176.675058010,257.007709089,500,115
2022092318.tif+AF8-converted.tif:0550+AC0-0843,139852,725.601734420,245.403350576,2.211527743,716.436319571,1,485,569,1.999738570,246.434629021,500,115
2022092319.tif+AF8-converted.tif:0607+AC0-0916,152177,772.131031497,250.938980944,177.696372751,755.005960241,1,539,593,0.227664151,254.613644923,500,115
2022092320.tif+AF8-converted.tif:0534+AC0-0924,152389,748.690252626,259.156173467,179.149723382,741.097159622,1,554,538,0.927785774,262.445192164,500,115
2022092321.tif+AF8-converted.tif:0589+AC0-0859,118148,682.467114390,220.421911268,177.001797465,669.628255079,1,525,571,177.517880365,222.867537856,500,115
2022092322.tif+AF8-converted.tif:0524+AC0-0855,124870,673.050821058,236.222016193,0.577849193,663.048263703,1,524,532,179.308681761,238.191411786,500,115
2022110201.tif+AF8-converted.tif:0579+AC0-0855,130217,715.863777108,231.604725785,1.130854141,701.160466655,1,505,584,1.225828184,229.929920778,500,115
2022110202.tif+AF8-converted.tif:0582+AC0-0858,128979,720.400858342,227.958033835,0.061313366,703.230403211,1,507,578,178.533287705,227.000000000,500,115
2022110203.tif+AF8-converted.tif:0555+AC0-0845,136293,713.238771362,243.303707311,3.502868120,700.377755215,1,495,567,1.881898580,244.524110110,500,115
2022110204.tif+AF8-converted.tif:0527+AC0-0811,119433,676.873409435,224.660647658,1.663784168,656.037346498,1,483,527,179.388635312,222.000000000,500,115
2022110205.tif+AF8-converted.tif:0568+AC0-0829,118476,662.968831681,227.534570395,179.926936539,652.110420098,1,503,569,1.054404504,231.000000000,500,115
2022110206.tif+AF8-converted.tif:0502+AC0-0819,150887,758.287384939,253.354201853,0.188738402,744.564973659,1,447,510,2.232173227,256.136764160,500,115
2022110207.tif+AF8-converted.tif:0549+AC0-0845,151356,779.928160805,247.089993948,0.693031186,762.212568776,1,464,537,178.646808046,247.229199379,500,115
2022110208.tif+AF8-converted.tif:0522+AC0-0872,125348,701.146796389,227.624273940,178.128704915,687.320885759,1,529,496,178.249145813,227.133967104,500,115
2022110209.tif+AF8-converted.tif:0497+AC0-0790,124042,676.408552264,233.490808298,179.392373388,667.126674628,1,457,496,178.883432023,235.888674124,500,115
2022110210.tif+AF8-converted.tif:0552+AC0-0829,148126,767.009261442,245.889965460,1.070818341,748.353526082,1,455,550,1.761213697,241.950948306,500,115
2022110211.tif+AF8-converted.tif:0579+AC0-0858,149335,772.900287492,246.007448166,178.519367166,758.094980857,1,479,567,179.093018570,248.000000000,500,115
2022110212.tif+AF8-converted.tif:0533+AC0-0738,132623,699.784448288,241.304088072,179.663846672,687.142634393,1,395,532,1.167437995,243.000000000,500,115
2022110213.tif+AF8-converted.tif:0497+AC0-0899,140088,731.898672834,243.702561520,178.586381377,716.025139223,1,541,487,0.480120992,243.091636241,500,115
2022110214.tif+AF8-converted.tif:0580+AC0-0857,125168,691.682697612,230.407451112,1.007248717,677.011816736,1,519,585,0.338523562,231.000000000,500,115
2022110215.tif+AF8-converted.tif:0406+AC0-0987,143996,738.407527300,248.292974686,179.383959658,724.466700408,1,625,396,177.943300590,247.141196322,500,115
2022110216.tif+AF8-converted.tif:0480+AC0-0873,142038,751.456490300,240.663831891,179.033064427,739.244208635,1,504,471,178.527225931,242.770646480,500,115
2022110217.tif+AF8-converted.tif:0465+AC0-0888,148778,754.425269964,251.091845049,0.104448925,741.218591240,1,518,469,1.391526653,253.000000000,500,115
2022110301.tif+AF8-converted.tif:0499+AC0-0861,145229,737.545533853,250.711715216,179.027379165,726.333945235,1,498,487,176.526998678,256.000000000,500,115
2022110302.tif+AF8-converted.tif:0514+AC0-0763,149123,753.208827784,252.080556714,178.962245301,743.454773339,1,392,503,177.995851067,254.522570685,500,115
2022110303.tif+AF8-converted.tif:0581+AC0-0862,139316,733.399622954,241.863555506,179.966735770,724.176773999,1,500,578,178.734001000,246.720430018,500,115
2022110304.tif+AF8-converted.tif:0550+AC0-0877,154877,763.432138451,258.301309361,0.157269117,751.293551150,1,502,554,178.398271752,258.087078528,500,115
2022110305.tif+AF8-converted.tif:0583+AC0-0801,145327,746.615162780,247.833278163,2.935069432,732.640430225,1,436,599,3.834883179,247.860545036,500,115
2022110306.tif+AF8-converted.tif:0598+AC0-0851,115177,657.529389876,223.028678720,179.031000683,648.444292133,1,527,587,177.878903603,223.745969155,500,115
2022110307.tif+AF8-converted.tif:0558+AC0-0874,156056,773.811677753,256.776520833,179.595666250,762.041993594,1,493,556,0.601508394,259.752281229,500,115
2022110308.tif+AF8-converted.tif:0521+AC0-0928,141666,728.074083217,247.742307414,1.145750462,717.669840526,1,570,527,2.475681532,251.784306935,500,115
2022110309.tif+AF8-converted.tif:0577+AC0-0875,143590,734.787295723,248.812775197,178.713394101,725.116542357,1,513,568,178.972737488,253.000000000,500,115
2022110310.tif+AF8-converted.tif:0576+AC0-0835,130624,688.945335573,241.406151844,179.921470893,675.296231294,1,498,577,178.302843810,241.000000000,500,115
2022110311.tif+AF8-converted.tif:0632+AC0-0831,154015,783.531301145,250.274607021,1.184760021,768.023437142,1,447,634,179.552385829,251.000000000,500,115
2023121401.tif+AF8-converted.tif:0497+AC0-0808,221381,888.571483184,317.218196833,179.171223008,886.542159178,1,365,488,177.996111856,318.000000000,50,11.5
2023121402.tif+AF8-converted.tif:0665+AC0-0766,193564,823.370520994,299.322519999,1.342418988,824.398568655,1,355,676,3.337892359,302.000000000,50,11.5
2023121403.tif+AF8-converted.tif:0527+AC0-0741,178211,797.956393722,284.358010402,179.036930154,792.817759640,1,345,522,177.397437798,288.382749164,50,11.5
2023121404.tif+AF8-converted.tif:0577+AC0-0699,184256,794.706665207,295.205810931,179.125698427,795.425043609,1,302,590,1.873156597,295.280136030,50,11.5
2023121405.tif+AF8-converted.tif:0579+AC0-0650,193232,827.999751252,297.138523697,177.795277465,820.912297386,1,240,557,176.088428187,297.120881959,50,11.5
2023121406.tif+AF8-converted.tif:0538+AC0-0634,177699,802.396051017,281.972217552,1.332399909,818.352002503,1,225,570,1.680567650,286.516996095,50,11.5
2023121407.tif+AF8-converted.tif:0619+AC0-0722,179711,789.304162355,289.894774077,1.434607911,786.405747690,1,330,649,3.426357663,292.396295385,50,11.5
2023121408.tif+AF8-converted.tif:0574+AC0-0695,192006,840.951934542,290.705832266,0.048907121,848.339554660,1,271,570,1.621145914,292.585353351,50,11.5
2023121409.tif+AF8-converted.tif:0629+AC0-0621,187818,807.257994316,296.234049705,0.797679102,801.820428774,1,221,633,3.861607410,301.000000000,50,11.5
2023121501.tif+AF8-converted.tif:0568+AC0-0795,164844,761.903128208,275.475833793,178.523008196,761.215475408,1,415,554,176.761717600,277.929054224,50,11.5
2023121502.tif+AF8-converted.tif:0554+AC0-0691,184128,834.535851851,280.921485126,3.248830602,831.950118697,1,277,578,4.826553781,284.669811008,50,11.5
2023121503.tif+AF8-converted.tif:0630+AC0-0720,180617,809.516551858,284.081537707,1.717762297,802.955166868,1,320,656,3.999190204,286.000000000,50,11.5
2023121504.tif+AF8-converted.tif:0607+AC0-0668,206112,861.855247909,304.494228794,0.830519663,856.561147846,1,240,589,177.925942430,305.000000000,50,11.5
2023121505.tif+AF8-converted.tif:0511+AC0-0714,170135,803.880917614,269.471018900,0.775355789,798.952439135,1,315,522,2.797943472,270.000000000,50,11.5
2023121506.tif+AF8-converted.tif:0531+AC0-0822,183836,814.309569976,287.442606075,2.164010103,808.223360217,1,418,557,1.347053499,292.351051252,50,11.5
2023121507.tif+AF8-converted.tif:0543+AC0-0765,193688,835.602931882,295.129674073,0.277052376,834.958681612,1,348,557,2.745894830,299.000000000,50,11.5
2023121901.tif+AF8-converted.tif:0591+AC0-0762,209686,852.281763245,313.253807240,179.737019634,845.146141209,1,340,572,177.015717856,307.974294459,50,11.5
2023121902.tif+AF8-converted.tif:0633+AC0-0781,190002,832.320415310,290.654963556,178.808213143,838.772913249,1,362,625,177.540118634,292.433054784,50,11.5
2023121903.tif+AF8-converted.tif:0539+AC0-0792,203469,843.115661329,307.270744466,179.390004638,843.370618412,1,371,541,178.301334769,314.000000000,50,11.5
2023121904.tif+AF8-converted.tif:0605+AC0-0696,192667,838.242070592,292.649643786,176.267188596,826.594217255,1,284,576,174.654958218,289.975493451,50,11.5
2023121905.tif+AF8-converted.tif:0581+AC0-0700,199231,852.055103817,297.714064033,179.028720334,849.641100701,1,276,586,2.225923895,301.524567098,50,11.5
2023121906.tif+AF8-converted.tif:0588+AC0-0628,178363,841.917020811,269.740151706,1.777049235,834.312291651,1,213,647,6.469116512,273.677730358,50,11.5
2023121907.tif+AF8-converted.tif:0524+AC0-0785,202126,865.115541343,297.480283176,178.402698290,862.927575177,1,354,509,177.343169027,300.000000000,50,11.5
2023121908.tif+AF8-converted.tif:0574+AC0-0829,189091,799.552194561,301.116225296,3.428231261,803.097129867,1,429,597,4.141529961,301.098905106,50,11.5
2023121909.tif+AF8-converted.tif:0556+AC0-0909,202173,868.036619235,296.548155658,3.801963742,862.231987344,1,479,596,4.123492021,296.154352807,50,11.5
2023121910.tif+AF8-converted.tif:0556+AC0-0702,202566,857.295312649,300.847371744,178.109166745,852.760224213,1,276,540,177.580490783,302.638726125,50,11.5
2024010301.tif+AF8-converted.tif:0552+AC0-0934,153633,727.675703751,268.817015558,0.820608105,729.428543450,1,570,537,178.035893879,272.460744991,50,11.5
2024010302.tif+AF8-converted.tif:0532+AC0-0691,175331,806.865954435,276.673419409,179.628318448,798.456636268,1,292,549,1.937839765,275.000000000,50,11.5
2024010303.tif+AF8-converted.tif:0611+AC0-0740,148367,738.405871065,255.830484204,0.891029762,729.428543450,1,376,612,178.035893879,256.473912676,50,11.5
2024010304.tif+AF8-converted.tif:0613+AC0-0693,176223,792.021643350,283.292879905,178.024363367,791.128940186,1,299,588,175.795705172,282.000000000,50,11.5
2024010305.tif+AF8-converted.tif:0577+AC0-0647,154759,745.972123026,264.145633089,0.138691750,744.526695290,1,275,587,2.155275621,266.936956702,50,11.5
2024010306.tif+AF8-converted.tif:0596+AC0-0637,151567,748.280511108,257.899404317,0.058896995,757.291225355,1,259,607,178.410960553,262.239368440,50,11.5
2024010401.tif+AF8-converted.tif:0529+AC0-0825,205591,861.557002672,303.829683271,179.361629077,855.889011496,1,398,507,177.388318622,308.000000000,50,11.5
2024010402.tif+AF8-converted.tif:0485+AC0-0768,143993,712.129195887,257.449888060,4.976657303,719.940275301,1,410,560,5.180018501,259.249248377,50,11.5
2024010403.tif+AF8-converted.tif:0572+AC0-0847,196931,836.909355578,299.602740862,0.838030653,828.135858419,1,435,589,4.987721515,305.000000000,50,11.5
2024010404.tif+AF8-converted.tif:0573+AC0-0756,276849,1115.373176098,316.033326132,1.433094700,1088.334966819,1,212,592,1.421570402,311.194440667,50,11.5
2024010405.tif+AF8-converted.tif:0565+AC0-0715,278391,1128.601629312,314.068685436,4.725709356,1101.346902661,1,167,623,6.621698876,309.595822152,50,11.5
2024010406.tif+AF8-converted.tif:0494+AC0-0688,295972,1154.962383045,326.281842653,0.122625914,1127.543347282,1,125,509,1.778800316,324.000000000,50,11.5
2024010407.tif+AF8-converted.tif:0540+AC0-0721,278195,1120.463615045,316.127065968,1.394627797,1095.113236154,1,175,550,3.560016370,314.000000000,50,11.5
2024010408.tif+AF8-converted.tif:0519+AC0-0756,297789,1181.619840754,320.878778191,178.709900379,1156.716905729,1,179,481,176.877869538,319.288990719,50,11.5
2024010409.tif+AF8-converted.tif:0627+AC0-0771,275492,1133.039471726,309.580837571,5.252819160,1106.634989506,1,221,697,6.277298490,310.053814481,50,11.5
2024010410.tif+AF8-converted.tif:0576+AC0-0808,269859,1117.255050374,307.535105961,178.604280528,1089.222199553,1,264,591,1.157333068,305.005635071,50,11.5
2024010411.tif+AF8-converted.tif:0610+AC0-0727,253982,1080.056598340,299.410166604,179.113405888,1059.277111997,1,198,592,177.186214602,297.000000000,50,11.5
2024010412.tif+AF8-converted.tif:0609+AC0-0740,249979,1077.882819675,295.285482191,2.692112321,1049.337409988,1,217,645,3.824971020,297.483212928,50,11.5
2024010413.tif+AF8-converted.tif:0503+AC0-0895,291848,1164.570356885,319.081120737,0.785428148,1149.595581063,1,321,536,1.844396457,320.874045068,50,11.5
2024010501.tif+AF8-converted.tif:0557+AC0-0653,202375,844.242933813,305.210553202,0.005857823,836.863190731,1,235,558,2.602562202,309.639571765,50,11.5
2024010502.tif+AF8-converted.tif:0660+AC0-0746,216571,994.293479464,277.329347057,0.859728262,974.295643016,1,259,645,178.588479972,278.152643994,50,11.5
2024010503.tif+AF8-converted.tif:0493+AC0-0814,225365,1028.178176013,279.079673828,0.928394360,1006.615120093,1,312,522,3.246133687,279.803618881,50,11.5
2024010504.tif+AF8-converted.tif:0560+AC0-0693,212989,973.206425150,278.652103383,178.797300980,956.353491132,1,215,546,178.442130603,285.000000000,50,11.5
2024010505.tif+AF8-converted.tif:0598+AC0-0774,206936,978.380086443,269.301370787,0.797738081,961.168559619,1,294,608,1.073052497,267.083427125,50,11.5
2024010506.tif+AF8-converted.tif:0564+AC0-0709,225251,1020.054131332,281.160059924,0.538481951,997.421676123,1,211,555,178.333892437,278.901109522,50,11.5
2024012501.tif+AF8-converted.tif:0569+AC0-0794,124839,691.476341273,229.870412099,178.586908138,680.624713039,1,455,545,176.040334171,227.000000000,50,11.5
2024012502.tif+AF8-converted.tif:0573+AC0-0710,121476,668.793561277,231.264258348,0.737603461,660.334006394,1,380,555,178.177567312,230.744328767,50,11.5
2024012503.tif+AF8-converted.tif:0536+AC0-0764,123085,698.419857996,224.387504979,178.597376683,684.170300437,1,423,514,176.648292348,220.394150340,50,11.5
2024012504.tif+AF8-converted.tif:0560+AC0-0735,119770,678.867689151,224.632726980,2.662300015,667.701280514,1,402,588,5.155584317,224.445770622,50,11.5
2024020101.tif+AF8-converted.tif:0632+AC0-0784,121620,680.575768530,227.529983568,178.901906528,669.196533165,1,450,612,176.573206843,225.495926308,50,11.5
2024020102.tif+AF8-converted.tif:0569+AC0-0792,121497,680.798374063,227.225549972,177.667713655,668.025448617,1,459,546,176.824927480,224.271920908,50,11.5
2024020103.tif+AF8-converted.tif:0511+AC0-0809,122285,673.508372234,231.174702716,2.865049798,662.679409670,1,478,521,2.594710239,229.270153567,50,11.5
2024020104.tif+AF8-converted.tif:0528+AC0-0718,139691,721.058909404,246.665151659,174.691720783,695.261821187,1,380,434,169.223411986,253.684826314,50,11.5
2024020201.tif+AF8-converted.tif:0576+AC0-0806,127569,695.568968144,233.515155105,178.052616845,682.422156733,1,465,558,177.984557920,232.000000000,50,11.5
2024020202.tif+AF8-converted.tif:0568+AC0-0757,122979,669.513209035,233.873990623,1.733575829,663.207358222,1,426,581,3.457776686,233.937833171,50,11.5
2024020203.tif+AF8-converted.tif:0566+AC0-0835,117857,655.679091098,228.862251460,1.017762683,648.249951793,1,511,576,1.591140271,228.000000000,50,11.5
2024020204.tif+AF8-converted.tif:0544+AC0-0869,120866,675.664710937,227.762924899,175.648729055,667.353729292,1,537,515,175.186449106,227.078771169,50,11.5
2024020205.tif+AF8-converted.tif:0604+AC0-0728,126264,697.890375877,230.357551033,179.175564502,686.236110971,1,385,581,178.496957079,228.000000000,50,11.5
2024020206.tif+AF8-converted.tif:0661+AC0-1061,115298,668.052159317,219.746274271,175.863172974,658.471715414,1,733,623,175.034028235,221.171623708,50,11.5
2024020207.tif+AF8-converted.tif:0553+AC0-0780,133801,719.665844911,236.721980805,179.118576158,713.253110754,1,424,566,1.526454753,236.614537916,50,11.5
2024020208.tif+AF8-converted.tif:0535+AC0-0765,124363,703.416504187,225.106872755,0.642662802,690.837173290,1,420,555,2.820988594,223.193724753,50,11.5
